Processed MC Number 1550875 | Start: 2024-08-17 06:47:08.655530 | End: 2024-08-17 06:47:23.455511 | Duration: 14.799981 seconds | Data: Record Active
Processed MC Number 1550876 | Start: 2024-08-17 06:47:23.455775 | End: 2024-08-17 06:47:27.239090 | Duration: 3.783315 seconds | Data: Record Not Found
Processed MC Number 1550877 | Start: 2024-08-17 06:47:27.239202 | End: 2024-08-17 06:47:31.014420 | Duration: 3.775218 seconds | Data: Record Not Found
Processed MC Number 1550878 | Start: 2024-08-17 06:47:31.014498 | End: 2024-08-17 06:47:34.774898 | Duration: 3.7604 seconds | Data: Record Not Found
Processed MC Number 1550879 | Start: 2024-08-17 06:47:34.774992 | End: 2024-08-17 06:47:38.563372 | Duration: 3.78838 seconds | Data: Record Not Found
Processed MC Number 1550880 | Start: 2024-08-17 06:47:38.563463 | End: 2024-08-17 06:47:42.339720 | Duration: 3.776257 seconds | Data: Record Not Found
Processed MC Number 1550881 | Start: 2024-08-17 06:47:42.339814 | End: 2024-08-17 06:47:46.161182 | Duration: 3.821368 seconds | Data: Record Not Found
Processed MC Number 1550882 | Start: 2024-08-17 06:47:46.161261 | End: 2024-08-17 06:47:49.901772 | Duration: 3.740511 seconds | Data: Record Not Found
Processed MC Number 1550883 | Start: 2024-08-17 06:47:49.901877 | End: 2024-08-17 06:47:53.745809 | Duration: 3.843932 seconds | Data: Record Inactive
Processed MC Number 1550884 | Start: 2024-08-17 06:47:53.746068 | End: 2024-08-17 06:48:03.162590 | Duration: 9.416522 seconds | Data: Record Active
Processed MC Number 1550885 | Start: 2024-08-17 06:48:03.162856 | End: 2024-08-17 06:48:06.935218 | Duration: 3.772362 seconds | Data: Record Not Found
Processed MC Number 1550886 | Start: 2024-08-17 06:48:06.935318 | End: 2024-08-17 06:48:10.687283 | Duration: 3.751965 seconds | Data: Record Not Found
Processed MC Number 1550887 | Start: 2024-08-17 06:48:10.687387 | End: 2024-08-17 06:48:14.470027 | Duration: 3.78264 seconds | Data: Record Not Found
Processed MC Number 1550888 | Start: 2024-08-17 06:48:14.470147 | End: 2024-08-17 06:48:18.282352 | Duration: 3.812205 seconds | Data: Record Inactive
Processed MC Number 1550889 | Start: 2024-08-17 06:48:18.282436 | End: 2024-08-17 06:48:27.674601 | Duration: 9.392165 seconds | Data: Record Active
Processed MC Number 1550890 | Start: 2024-08-17 06:48:27.674702 | End: 2024-08-17 06:48:31.440193 | Duration: 3.765491 seconds | Data: Record Not Found
Processed MC Number 1550891 | Start: 2024-08-17 06:48:31.440302 | End: 2024-08-17 06:48:40.856171 | Duration: 9.415869 seconds | Data: Record Active
Processed MC Number 1550892 | Start: 2024-08-17 06:48:40.856266 | End: 2024-08-17 06:48:44.683925 | Duration: 3.827659 seconds | Data: Record Inactive
Processed MC Number 1550893 | Start: 2024-08-17 06:48:44.684013 | End: 2024-08-17 06:48:54.145443 | Duration: 9.46143 seconds | Data: Record Active
Processed MC Number 1550894 | Start: 2024-08-17 06:48:54.145670 | End: 2024-08-17 06:48:57.934208 | Duration: 3.788538 seconds | Data: Record Not Found
Processed MC Number 1550895 | Start: 2024-08-17 06:48:57.934391 | End: 2024-08-17 06:49:07.376770 | Duration: 9.442379 seconds | Data: Record Active
Processed MC Number 1550896 | Start: 2024-08-17 06:49:07.376883 | End: 2024-08-17 06:49:11.215350 | Duration: 3.838467 seconds | Data: Record Inactive
Processed MC Number 1550897 | Start: 2024-08-17 06:49:11.215462 | End: 2024-08-17 06:49:15.003461 | Duration: 3.787999 seconds | Data: Record Not Found
Processed MC Number 1550898 | Start: 2024-08-17 06:49:15.003563 | End: 2024-08-17 06:49:18.850418 | Duration: 3.846855 seconds | Data: Record Inactive
Processed MC Number 1550899 | Start: 2024-08-17 06:49:18.850620 | End: 2024-08-17 06:49:33.669860 | Duration: 14.81924 seconds | Data: Record Active
Processed MC Number 1550900 | Start: 2024-08-17 06:49:33.670220 | End: 2024-08-17 06:49:43.095495 | Duration: 9.425275 seconds | Data: Record Active
Processed MC Number 1550901 | Start: 2024-08-17 06:49:43.095586 | End: 2024-08-17 06:49:52.529976 | Duration: 9.43439 seconds | Data: Record Active
Processed MC Number 1550902 | Start: 2024-08-17 06:49:52.530066 | End: 2024-08-17 06:50:07.766528 | Duration: 15.236462 seconds | Data: Record Active
Processed MC Number 1550903 | Start: 2024-08-17 06:50:07.766770 | End: 2024-08-17 06:50:17.175695 | Duration: 9.408925 seconds | Data: Record Active
Processed MC Number 1550904 | Start: 2024-08-17 06:50:17.175788 | End: 2024-08-17 06:50:26.677856 | Duration: 9.502068 seconds | Data: Record Active
Processed MC Number 1550905 | Start: 2024-08-17 06:50:26.677940 | End: 2024-08-17 06:50:36.099763 | Duration: 9.421823 seconds | Data: Record Active
Processed MC Number 1550906 | Start: 2024-08-17 06:50:36.099871 | End: 2024-08-17 06:50:39.902055 | Duration: 3.802184 seconds | Data: Record Not Found
Processed MC Number 1550907 | Start: 2024-08-17 06:50:39.902151 | End: 2024-08-17 06:50:43.701682 | Duration: 3.799531 seconds | Data: Record Not Found
Processed MC Number 1550908 | Start: 2024-08-17 06:50:43.701783 | End: 2024-08-17 06:50:47.484665 | Duration: 3.782882 seconds | Data: Record Not Found
Processed MC Number 1550909 | Start: 2024-08-17 06:50:47.484753 | End: 2024-08-17 06:50:51.310676 | Duration: 3.825923 seconds | Data: Record Not Found
Processed MC Number 1550910 | Start: 2024-08-17 06:50:51.310764 | End: 2024-08-17 06:50:55.312614 | Duration: 4.00185 seconds | Data: Record Not Found
Processed MC Number 1550911 | Start: 2024-08-17 06:50:55.312737 | End: 2024-08-17 06:50:59.072639 | Duration: 3.759902 seconds | Data: Record Not Found
Processed MC Number 1550912 | Start: 2024-08-17 06:50:59.072796 | End: 2024-08-17 06:51:13.839596 | Duration: 14.7668 seconds | Data: Record Active
Processed MC Number 1550913 | Start: 2024-08-17 06:51:13.839688 | End: 2024-08-17 06:51:17.605443 | Duration: 3.765755 seconds | Data: Record Not Found
Processed MC Number 1550914 | Start: 2024-08-17 06:51:17.605575 | End: 2024-08-17 06:51:21.399217 | Duration: 3.793642 seconds | Data: Record Not Found
Processed MC Number 1550915 | Start: 2024-08-17 06:51:21.399297 | End: 2024-08-17 06:51:30.731522 | Duration: 9.332225 seconds | Data: Record Active
Processed MC Number 1550916 | Start: 2024-08-17 06:51:30.731601 | End: 2024-08-17 06:51:34.520664 | Duration: 3.789063 seconds | Data: Record Not Found
Processed MC Number 1550917 | Start: 2024-08-17 06:51:34.520816 | End: 2024-08-17 06:51:38.322160 | Duration: 3.801344 seconds | Data: Record Not Found
Processed MC Number 1550918 | Start: 2024-08-17 06:51:38.322237 | End: 2024-08-17 06:51:42.154556 | Duration: 3.832319 seconds | Data: Record Not Found
Processed MC Number 1550919 | Start: 2024-08-17 06:51:42.154636 | End: 2024-08-17 06:51:53.512711 | Duration: 11.358075 seconds | Data: Record Active
Processed MC Number 1550920 | Start: 2024-08-17 06:51:53.512939 | End: 2024-08-17 06:52:03.107920 | Duration: 9.594981 seconds | Data: Record Active
Processed MC Number 1550921 | Start: 2024-08-17 06:52:03.108030 | End: 2024-08-17 06:52:12.812460 | Duration: 9.70443 seconds | Data: Record Active
Processed MC Number 1550922 | Start: 2024-08-17 06:52:12.812549 | End: 2024-08-17 06:52:22.495188 | Duration: 9.682639 seconds | Data: Record Active
Processed MC Number 1550923 | Start: 2024-08-17 06:52:22.495296 | End: 2024-08-17 06:52:33.065355 | Duration: 10.570059 seconds | Data: Record Active
Processed MC Number 1550924 | Start: 2024-08-17 06:52:33.065458 | End: 2024-08-17 06:52:37.384894 | Duration: 4.319436 seconds | Data: Record Not Found
Processed MC Number 1550925 | Start: 2024-08-17 06:52:37.384966 | End: 2024-08-17 06:52:41.192094 | Duration: 3.807128 seconds | Data: Record Not Found
Processed MC Number 1550926 | Start: 2024-08-17 06:52:41.192163 | End: 2024-08-17 06:52:50.839524 | Duration: 9.647361 seconds | Data: Record Active
Processed MC Number 1550927 | Start: 2024-08-17 06:52:50.839599 | End: 2024-08-17 06:53:00.466035 | Duration: 9.626436 seconds | Data: Record Active
Processed MC Number 1550928 | Start: 2024-08-17 06:53:00.466142 | End: 2024-08-17 06:53:10.171102 | Duration: 9.70496 seconds | Data: Record Active
Processed MC Number 1550929 | Start: 2024-08-17 06:53:10.171310 | End: 2024-08-17 06:53:19.926677 | Duration: 9.755367 seconds | Data: Record Active
Processed MC Number 1550930 | Start: 2024-08-17 06:53:19.926756 | End: 2024-08-17 06:53:29.621069 | Duration: 9.694313 seconds | Data: Record Active
Processed MC Number 1550931 | Start: 2024-08-17 06:53:29.621271 | End: 2024-08-17 06:53:39.246428 | Duration: 9.625157 seconds | Data: Record Active
Processed MC Number 1550932 | Start: 2024-08-17 06:53:39.246524 | End: 2024-08-17 06:53:43.087185 | Duration: 3.840661 seconds | Data: Record Inactive
Processed MC Number 1550933 | Start: 2024-08-17 06:53:43.087424 | End: 2024-08-17 06:53:46.887452 | Duration: 3.800028 seconds | Data: Record Not Found
Processed MC Number 1550934 | Start: 2024-08-17 06:53:46.887556 | End: 2024-08-17 06:53:50.757144 | Duration: 3.869588 seconds | Data: Record Not Found
Processed MC Number 1550935 | Start: 2024-08-17 06:53:50.757244 | End: 2024-08-17 06:53:54.699095 | Duration: 3.941851 seconds | Data: Record Not Found
Processed MC Number 1550936 | Start: 2024-08-17 06:53:54.699191 | End: 2024-08-17 06:54:04.339232 | Duration: 9.640041 seconds | Data: Record Active
Processed MC Number 1550937 | Start: 2024-08-17 06:54:04.339448 | End: 2024-08-17 06:54:14.102603 | Duration: 9.763155 seconds | Data: Record Active
Processed MC Number 1550938 | Start: 2024-08-17 06:54:14.102685 | End: 2024-08-17 06:54:17.957264 | Duration: 3.854579 seconds | Data: Record Inactive
Processed MC Number 1550939 | Start: 2024-08-17 06:54:17.957475 | End: 2024-08-17 06:54:27.834806 | Duration: 9.877331 seconds | Data: Record Active
Processed MC Number 1550940 | Start: 2024-08-17 06:54:27.834897 | End: 2024-08-17 06:54:31.661683 | Duration: 3.826786 seconds | Data: Record Not Found
Processed MC Number 1550941 | Start: 2024-08-17 06:54:31.661759 | End: 2024-08-17 06:54:46.516537 | Duration: 14.854778 seconds | Data: Record Active
Processed MC Number 1550942 | Start: 2024-08-17 06:54:46.516765 | End: 2024-08-17 06:54:50.332309 | Duration: 3.815544 seconds | Data: Record Not Found
Processed MC Number 1550943 | Start: 2024-08-17 06:54:50.332402 | End: 2024-08-17 06:55:00.263600 | Duration: 9.931198 seconds | Data: Record Active
Processed MC Number 1550944 | Start: 2024-08-17 06:55:00.263675 | End: 2024-08-17 06:55:09.883503 | Duration: 9.619828 seconds | Data: Record Active
Processed MC Number 1550945 | Start: 2024-08-17 06:55:09.883590 | End: 2024-08-17 06:55:19.507832 | Duration: 9.624242 seconds | Data: Record Active
Processed MC Number 1550946 | Start: 2024-08-17 06:55:19.508094 | End: 2024-08-17 06:55:29.121806 | Duration: 9.613712 seconds | Data: Record Active
Processed MC Number 1550947 | Start: 2024-08-17 06:55:29.122051 | End: 2024-08-17 06:55:38.707362 | Duration: 9.585311 seconds | Data: Record Active
Processed MC Number 1550948 | Start: 2024-08-17 06:55:38.707555 | End: 2024-08-17 06:55:42.502858 | Duration: 3.795303 seconds | Data: Record Not Found
Processed MC Number 1550949 | Start: 2024-08-17 06:55:42.502964 | End: 2024-08-17 06:55:52.082304 | Duration: 9.57934 seconds | Data: Record Active
Processed MC Number 1550950 | Start: 2024-08-17 06:55:52.082403 | End: 2024-08-17 06:56:01.688759 | Duration: 9.606356 seconds | Data: Record Active
Processed MC Number 1550951 | Start: 2024-08-17 06:56:01.688881 | End: 2024-08-17 06:56:11.249264 | Duration: 9.560383 seconds | Data: Record Active
Processed MC Number 1550952 | Start: 2024-08-17 06:56:11.249392 | End: 2024-08-17 06:56:15.084200 | Duration: 3.834808 seconds | Data: Record Inactive
Processed MC Number 1550953 | Start: 2024-08-17 06:56:15.084326 | End: 2024-08-17 06:56:18.904169 | Duration: 3.819843 seconds | Data: Record Inactive
Processed MC Number 1550954 | Start: 2024-08-17 06:56:18.904263 | End: 2024-08-17 06:56:22.709315 | Duration: 3.805052 seconds | Data: Record Not Found
Processed MC Number 1550955 | Start: 2024-08-17 06:56:22.709402 | End: 2024-08-17 06:56:32.280676 | Duration: 9.571274 seconds | Data: Record Active
Processed MC Number 1550956 | Start: 2024-08-17 06:56:32.280967 | End: 2024-08-17 06:56:41.757546 | Duration: 9.476579 seconds | Data: Record Active
Processed MC Number 1550957 | Start: 2024-08-17 06:56:41.757640 | End: 2024-08-17 06:56:45.582607 | Duration: 3.824967 seconds | Data: Record Not Found
Processed MC Number 1550958 | Start: 2024-08-17 06:56:45.582691 | End: 2024-08-17 06:56:49.360688 | Duration: 3.777997 seconds | Data: Record Not Found
Processed MC Number 1550959 | Start: 2024-08-17 06:56:49.360829 | End: 2024-08-17 06:56:58.957920 | Duration: 9.597091 seconds | Data: Record Active
An error occurred | Start: 2024-08-17 06:56:58.958017 | End: 2024-08-17 06:57:02.726298 | Duration: 3.768281 seconds | Data: Message: no such window: target window already closed
from unknown error: web view not found


Processed MC Number 1550960 | Start: 2024-08-17 06:57:37.611132 | End: 2024-08-17 06:57:42.602977 | Duration: 4.991845 seconds | Data: Record Inactive
Processed MC Number 1550961 | Start: 2024-08-17 06:57:42.603193 | End: 2024-08-17 06:58:15.450203 | Duration: 32.84701 seconds | Data: Record Active
Processed MC Number 1550962 | Start: 2024-08-17 06:58:15.450300 | End: 2024-08-17 06:58:30.405807 | Duration: 14.955507 seconds | Data: Record Active
Processed MC Number 1550963 | Start: 2024-08-17 06:58:30.406027 | End: 2024-08-17 06:58:47.003826 | Duration: 16.597799 seconds | Data: Record Active
Processed MC Number 1550964 | Start: 2024-08-17 06:58:47.004078 | End: 2024-08-17 06:58:58.926138 | Duration: 11.92206 seconds | Data: Record Active
Processed MC Number 1550965 | Start: 2024-08-17 06:58:58.926284 | End: 2024-08-17 06:59:03.380832 | Duration: 4.454548 seconds | Data: Record Not Found
Processed MC Number 1550966 | Start: 2024-08-17 06:59:03.380916 | End: 2024-08-17 06:59:16.351566 | Duration: 12.97065 seconds | Data: Record Active
Processed MC Number 1550967 | Start: 2024-08-17 06:59:16.351849 | End: 2024-08-17 06:59:31.314301 | Duration: 14.962452 seconds | Data: Record Active
Processed MC Number 1550968 | Start: 2024-08-17 06:59:31.314534 | End: 2024-08-17 06:59:44.306116 | Duration: 12.991582 seconds | Data: Record Active
Processed MC Number 1550969 | Start: 2024-08-17 06:59:44.306211 | End: 2024-08-17 06:59:50.348839 | Duration: 6.042628 seconds | Data: Record Not Found
Processed MC Number 1550970 | Start: 2024-08-17 06:59:50.349069 | End: 2024-08-17 06:59:55.235259 | Duration: 4.88619 seconds | Data: Record Not Found
Processed MC Number 1550971 | Start: 2024-08-17 06:59:55.235356 | End: 2024-08-17 06:59:59.247139 | Duration: 4.011783 seconds | Data: Record Not Found
Processed MC Number 1550972 | Start: 2024-08-17 06:59:59.247403 | End: 2024-08-17 07:00:03.270981 | Duration: 4.023578 seconds | Data: Record Not Found
Processed MC Number 1550973 | Start: 2024-08-17 07:00:03.271073 | End: 2024-08-17 07:00:08.183665 | Duration: 4.912592 seconds | Data: Record Not Found
Processed MC Number 1550974 | Start: 2024-08-17 07:00:08.183944 | End: 2024-08-17 07:00:20.865705 | Duration: 12.681761 seconds | Data: Record Active
Processed MC Number 1550975 | Start: 2024-08-17 07:00:20.865951 | End: 2024-08-17 07:00:34.643127 | Duration: 13.777176 seconds | Data: Record Active
Processed MC Number 1550976 | Start: 2024-08-17 07:00:34.643373 | End: 2024-08-17 07:00:41.062660 | Duration: 6.419287 seconds | Data: Record Not Found
Processed MC Number 1550977 | Start: 2024-08-17 07:00:41.062854 | End: 2024-08-17 07:00:44.892202 | Duration: 3.829348 seconds | Data: Record Not Found
Processed MC Number 1550978 | Start: 2024-08-17 07:00:44.892287 | End: 2024-08-17 07:00:56.279851 | Duration: 11.387564 seconds | Data: Record Active
Processed MC Number 1550979 | Start: 2024-08-17 07:00:56.280087 | End: 2024-08-17 07:01:07.182582 | Duration: 10.902495 seconds | Data: Record Active
Processed MC Number 1550980 | Start: 2024-08-17 07:01:07.182905 | End: 2024-08-17 07:01:17.064856 | Duration: 9.881951 seconds | Data: Record Active
Processed MC Number 1550981 | Start: 2024-08-17 07:01:17.065137 | End: 2024-08-17 07:01:20.872623 | Duration: 3.807486 seconds | Data: Record Not Found
Processed MC Number 1550982 | Start: 2024-08-17 07:01:20.872858 | End: 2024-08-17 07:01:30.663843 | Duration: 9.790985 seconds | Data: Record Active
Processed MC Number 1550983 | Start: 2024-08-17 07:01:30.664146 | End: 2024-08-17 07:01:34.478053 | Duration: 3.813907 seconds | Data: Record Not Found
Processed MC Number 1550984 | Start: 2024-08-17 07:01:34.478144 | End: 2024-08-17 07:01:44.119335 | Duration: 9.641191 seconds | Data: Record Active
Processed MC Number 1550985 | Start: 2024-08-17 07:01:44.119878 | End: 2024-08-17 07:01:59.080331 | Duration: 14.960453 seconds | Data: Record Active
Processed MC Number 1550986 | Start: 2024-08-17 07:01:59.080545 | End: 2024-08-17 07:02:03.497709 | Duration: 4.417164 seconds | Data: Record Not Found
Processed MC Number 1550987 | Start: 2024-08-17 07:02:03.497822 | End: 2024-08-17 07:02:07.298197 | Duration: 3.800375 seconds | Data: Record Not Found
Processed MC Number 1550988 | Start: 2024-08-17 07:02:07.298327 | End: 2024-08-17 07:02:16.847923 | Duration: 9.549596 seconds | Data: Record Active
Processed MC Number 1550989 | Start: 2024-08-17 07:02:16.848029 | End: 2024-08-17 07:02:20.687097 | Duration: 3.839068 seconds | Data: Record Inactive
Processed MC Number 1550990 | Start: 2024-08-17 07:02:20.687322 | End: 2024-08-17 07:02:24.553329 | Duration: 3.866007 seconds | Data: Record Inactive
Processed MC Number 1550991 | Start: 2024-08-17 07:02:24.553535 | End: 2024-08-17 07:02:34.817532 | Duration: 10.263997 seconds | Data: Record Active
